	GSM461182_untreat_single_featureCounts.counts	GSM461176_untreat_single_featureCounts.counts	GSM461177_untreat_paired_featureCounts.counts	GSM461178_untreat_paired_featureCounts.counts	GSM461179_treat_single_featureCounts.counts	GSM461180_treat_paired_featureCounts.counts	GSM461181_treat_paired_featureCounts.counts
FBgn0031048	793.33650877077	658.264842648761	822.892308869768	850.980845729261	798.710324155361	1140.07934170527	1209.39792590099
FBgn0082997	4.1666833443843	3.50673812674378	1.55556202054777	0	1.0488645097247	0	0
FBti0062657	0	0	0	0	0	0	0
FBgn0026433	330.001320875236	268.515947990667	336.001396438317	376.862945965815	338.783236641079	436.308214649986	429.816574480086
FBti0061170	0	0	0	0	0	0	0
FBti0064222	0	0.500962589534826	0	0	0	0	0
FBti0061882	0	0	0	0	0	0	0
FBgn0030763	5.83335668213802	7.01347625348756	3.11112404109553	6.07843461235186	2.09772901944941	1.49420621455475	1.23156611598878
FBgn0030599	5.83335668213802	4.50866330581343	4.6666860616433	4.5588259592639	1.0488645097247	0	3.69469834796635
FBgn0030692	842.503372234505	757.455435376656	752.892017945119	781.078847687214	679.139770046745	844.226511223431	820.22303324853
FBgn0053242	0	0	0	0	0	0	0
FBgn0267058	0	0.500962589534826	0	0	2.09772901944941	0	0
FBgn0030456	720.836218578484	563.582913226679	600.446939931438	575.931679520339	730.534131023256	815.836593146891	801.749541508698
FBgn0030374	0	0.500962589534826	0	0	0	0	0
FBgn0023537	1955.00782518511	1758.37868926724	1782.67407554774	2156.32467873182	1274.37037931551	1704.88929080696	1667.54052104881
FBti0062297	0	0	0	0	0	0	0
FBgn0266051	0	0.500962589534826	1.55556202054777	0	1.57329676458705	0	1.23156611598878
FBgn0083041	0.83333666887686	8.51636402209203	0	0	2.09772901944941	0	0
FBgn0040890	205.000820543707	210.404287604627	158.667326095872	234.019732575547	202.430850376868	209.188870037664	243.850090965779
FBgn0263502	0	0.500962589534826	0	0	0.524432254862352	0	0
FBti0064093	0	0	0	0	0	0	0
FBgn0029694	0	2.0038503581393	0	1.51960865308797	2.62216127431176	1.49420621455475	0
FBgn0040389	317.501270842084	266.512097632527	269.112229554764	341.911946944792	333.014481837593	360.103697707694	363.312004216691
FBgn0053499	0	0	0	0	0	0	0
FBgn0286809	797.503192115155	774.989126010375	826.003432910864	788.676890952654	766.719956608758	845.720717437986	801.749541508698
FBgn0028341	1045.00418277158	1069.55512865685	1326.89440352724	1059.16723120231	889.961536501411	1125.13727955972	1072.69408702623
FBti0060433	0	0	0	0	0	0	0
FBgn0030013	458.335167882273	387.24408171042	373.334884931464	471.078682457269	329.867888308419	419.871946289884	451.984764567884
FBgn0005391	0.83333666887686	1.50288776860448	4.6666860616433	0	1.0488645097247	5.97682485821898	1.23156611598878
FBgn0266183	4.1666833443843	6.51251366395273	18.6667442465732	9.11765191852779	6.29318705834822	1.49420621455475	4.92626446395514
FBgn0000382	630.002521670906	849.131589261529	916.226030102634	759.804326543983	742.071640630228	687.334858695183	726.624008433383
FBgn0029948	0	3.00577553720895	0	0	1.0488645097247	2.98841242910949	0
FBgn0286222	1650.83994104506	1355.60476728124	1611.56225328749	1733.87347317337	1266.50389549258	1855.80411847699	1997.60024013381
FBgn0030947	1.66667333775372	0.500962589534826	3.11112404109553	3.03921730617593	1.57329676458705	1.49420621455475	2.46313223197757
FBgn0029723	0	1.00192517906965	1.55556202054777	1.51960865308797	3.67102578403646	4.48261864366424	0
FBgn0030310	2641.67724033965	1643.15729367423	1890.00785496554	2473.92288722721	2068.36081317711	2313.03122013075	2572.74161630057
FBti0060490	0	0	0	0	0	0	0
FBgn0052702	648.335928386197	643.736927552251	720.225215513616	647.353286215473	658.686912107114	771.010406710249	738.939669593271
FBgn0000479	981.670595936941	1130.6725645801	981.55963496564	989.265233160265	868.984246306917	905.488966020176	896.580132439835
FBgn0030493	0	0	0	0	1.57329676458705	1.49420621455475	0
FBgn0264562	24.1667633974289	39.0750819837164	42.0001745547897	27.3529557555834	67.6517608772434	31.3783305056497	33.2522851316972
FBgn0000173	1551.67287744871	1383.65867229519	1316.00546938341	1629.0204761103	1657.20592536503	1571.90493771159	1596.10968632146
FBgn0267038	0.83333666887686	1.00192517906965	0	0	0.524432254862352	0	0
FBgn0025381	5184.18741708294	5282.1495440552	6900.47312314989	6500.88581791032	4097.38920723955	6688.06701634704	6700.95123709497
FBti0060593	0	0	0	0	0	0	0
FBgn0267970	1.66667333775372	6.01155107441791	0	4.5588259592639	3.14659352917411	1.49420621455475	1.23156611598878
FBgn0030605	665.002661763734	594.642593777838	681.336164999922	720.294501563696	513.419177510242	618.601372825665	726.624008433383
FBgn0015024	2353.34275290825	3343.42432255543	2470.23248862985	2335.6384997962	2857.63135674495	2333.95010713451	2369.53320716242
FBti0061194	0	1.00192517906965	0	0	0.524432254862352	0	0
FBti0019707	0.83333666887686	0.500962589534826	0	0	0	0	1.23156611598878
FBgn0264677	0	0.500962589534826	0	0	1.57329676458705	0	0
FBti0060643	0	0	0	0	0	0	0
FBgn0262487	0	1.00192517906965	0	0	0.524432254862352	1.49420621455475	0
FBgn0030320	761.66971535345	735.914044026659	724.891901575259	667.108198705617	830.700691701965	797.906118572234	759.87629356508
FBgn0029629	5051.68688673152	6182.37931744928	6121.13655085546	6800.24872256864	4828.97220277253	6156.12960396555	6740.36135280662
FBgn0030085	0.83333666887686	2.0038503581393	1.55556202054777	0	0.524432254862352	2.98841242910949	0
FBgn0026085	144.167243715697	203.390811351139	150.889515993133	170.196169145852	159.427405478155	186.775776819343	193.355880210239
FBgn0023512	1485.00594393856	1069.05416606732	1513.56184599298	1604.70673766089	1302.68972107808	1888.6766551972	1905.23278143465
FBgn0014903	0	0	0	0	0	0	0
FBgn0052512	620.83581831326	1105.62443510336	1053.11548791084	930.000495689835	798.185891900499	872.616429299971	927.369285339554
FBti0019714	0	0	0	0	0	0	0
FBti0019747	0	0	0	0	0	0	0
FBti0064074	0	0	0	0	0	0	0
FBti0060647	0	0	0	0	0	0	0
FBgn0267050	0	0	0	0	0	0	0
FBgn0025634	170.000680450879	219.922576805788	203.778624691757	246.17660180025	154.707515184394	194.246807892117	198.282144674194
FBti0062298	0	0	0	1.51960865308797	0.524432254862352	0	0
FBgn0259108	296.667854120162	441.849003969716	424.66843160954	314.558991189209	342.978694679978	276.428149692628	296.807433953297
FBgn0030241	1044.17084610271	841.116187828972	1176.00488753411	1059.16723120231	1045.71791619553	1468.80470890731	1477.87933918654
FBgn0266097	0	2.50481294767413	0	0	5.76875480348587	0	1.23156611598878
FBti0060670	0	0	0	0	0	0	0
FBti0061142	9.16670335764546	10.0192517906965	4.6666860616433	3.03921730617593	16.2573999007329	2.98841242910949	9.85252892791027
FBti0063634	0	0.500962589534826	0	0	0	0	0
FBgn0284222	0	0	0	0	0	0	0
FBti0061778	0	0	0	0	0	0	0
FBti0019573	0	0	0	0	0.524432254862352	0	0
FBgn0029667	5.83335668213802	29.5567927825547	24.8889923287643	15.1960865308797	31.9903675466034	22.4130932183212	18.4734917398318
FBti0061849	0	0	0	0	0	0	0
FBgn0263531	0.83333666887686	2.0038503581393	0	0	1.0488645097247	1.49420621455475	0
FBgn0265727	0	0	0	0	0	0	0
FBti0060712	0	0	0	0	0	0	0
FBgn0263631	0	1.50288776860448	0	0	1.0488645097247	0	0
FBgn0029989	5.83335668213802	7.51443884302238	9.3333721232866	9.11765191852779	8.39091607779763	1.49420621455475	9.85252892791027
FBgn0004657	8047.53221134383	7193.8227857201	7336.03048890326	6658.92511783146	6123.79544002768	6529.68115760424	6439.85922050535
FBgn0053502	0	0	0	0	0	0	0
FBgn0030992	150.000600397835	143.776263196495	220.889806917783	188.431472982908	131.63249597045	180.798951961124	181.040219050351
FBgn0001341	398.334927723139	336.145897577868	325.112462294483	313.039382536121	345.076423699427	370.563141209577	304.19683064923
FBgn0287582	2997.51199795006	3412.0561973217	3548.23696886945	3036.17808886975	3224.20950289374	3451.61635562146	3335.08104209763
FBgn0030439	0.83333666887686	0.500962589534826	0	0	1.0488645097247	0	0
FBgn0085813	1.66667333775372	16.0308028651144	66.8891668835539	103.333388409982	15.7329676458705	125.513322022599	40.6416818276299
FBgn0052803	148.333927060081	166.820542315097	174.22294630135	208.186385473051	208.724037435216	233.09616947054	277.102376097476
FBgn0286004	0	0	0	0	0	0	0
FBgn0067861	0.83333666887686	2.0038503581393	0	0	2.62216127431176	1.49420621455475	2.46313223197757
FBti0062661	0	0	0	0	0	0	0
FBgn0086693	24.1667633974289	28.5548676034851	45.1112985958852	31.9117817148473	40.3812836244011	41.8377740075329	33.2522851316972
FBgn0029939	4.1666833443843	9.01732661162686	10.8889341438344	7.59804326543983	14.1596708812835	7.47103107277373	7.3893966959327
FBgn0029826	8.3333666887686	6.51251366395273	7.77781010273883	9.11765191852779	9.96421284238468	8.96523728732847	14.7787933918654
FBgn0023535	26.6667734040595	71.1366877139452	73.111414965745	88.137301879102	58.7364125445834	91.1465790878395	96.0621570471252
FBti0019082	50.8335368014884	27.0519798348806	35.7779264725986	44.068650939551	22.0261547042188	22.4130932183212	38.1785495956523
FBgn0266200	0	1.00192517906965	0	0	2.09772901944941	4.48261864366424	1.23156611598878
FBgn0029729	0	0	0	0	0.524432254862352	0	0
FBti0062785	0	0	0	0	0.524432254862352	0	0
FBgn0023524	10.8333766953992	16.0308028651144	21.7778682876687	12.1568692247037	25.6971804882552	23.9072994328759	29.5575867837308
FBgn0052511	0	0	0	1.51960865308797	0	1.49420621455475	0
FBgn0265612	57.5002301525033	51.599146722087	3.11112404109553	0	33.5636643111905	0	0
FBti0019081	0	0	0	1.51960865308797	0	0	2.46313223197757
FBgn0267046	0	0	0	0	0	0	0
FBgn0267163	0.83333666887686	1.00192517906965	0	0	0.524432254862352	0	0
FBti0060163	0	0	0	0	0	0	0
FBgn0052690	0	0.500962589534826	1.55556202054777	1.51960865308797	2.09772901944941	0	0
FBgn0052553	1.66667333775372	0.500962589534826	0	0	0	0	0
FBti0064207	4.1666833443843	0	0	0	0.524432254862352	0	0
FBti0019562	0	0.500962589534826	1.55556202054777	0	0	0	0
FBti0061847	0	0.500962589534826	0	0	0	0	0
FBgn0030060	611.669114955615	588.63104270342	620.669246198559	638.235634296945	563.240241722166	705.26533326984	652.730041474056
FBgn0030329	828.336648863598	787.012228159211	791.781068458813	911.765191852779	752.035853472612	817.330799361446	821.454599364519
FBgn0265663	2.50001000663058	4.0077007162786	3.11112404109553	0	5.76875480348587	7.47103107277373	3.69469834796635
FBgn0283431	0	0	0	0	0	0	0
FBti0060201	0	0	3.11112404109553	0	0.524432254862352	2.98841242910949	0
FBti0061944	0	0	0	0	0	0	0
FBgn0029817	0	0.500962589534826	1.55556202054777	0	1.57329676458705	0	1.23156611598878
FBgn0265413	2916.67834106901	1757.8777266777	2072.00861136962	2511.91310355441	2773.72219596698	3031.74440933158	3174.97744701909
FBgn0030030	165.833997106495	154.797440166261	129.111647705465	176.274603758204	167.29388930109	135.972765524482	121.92504548289
FBgn0023511	1659.17330773383	1459.80498590448	1672.22917208885	1442.10861178048	1585.35870644889	1749.71547724361	1593.64655408949
FBgn0265535	9.16670335764546	5.51058848488308	9.3333721232866	7.59804326543983	7.86648382293527	5.97682485821898	2.46313223197757
FBgn0052792	2.50001000663058	4.0077007162786	3.11112404109553	4.5588259592639	3.14659352917411	1.49420621455475	1.23156611598878
FBgn0263987	4965.01987316833	4708.54737903783	4310.46235893786	4001.12958358061	5596.74102389102	4470.6649939478	4236.58743900142
FBgn0259168	2180.84206245074	2753.79135467294	3073.79055260239	2376.66793342958	2548.74075863103	2553.59842067406	2352.29128153858
FBgn0030365	718.336208571853	634.218638351089	815.114498767029	825.147498626765	574.777751329137	841.238098794322	902.737963019779
FBgn0030615	76.6669735366711	80.6549769151069	99.555969315057	72.9412153482223	76.5671092099033	76.204516942292	57.8836074514729
FBgn0031108	5.00002001326116	1.50288776860448	3.11112404109553	1.51960865308797	2.62216127431176	2.98841242910949	1.23156611598878
FBgn0024975	201.6674738682	209.402362425557	216.22312085614	197.549124901435	198.235392337969	251.026644045197	224.145033109959
FBti0063636	0	0.500962589534826	0	0	0.524432254862352	0	0
FBti0060459	0	4.50866330581343	7.77781010273883	3.03921730617593	2.09772901944941	1.49420621455475	3.69469834796635
FBgn0000536	1106.67109626847	910.749987774313	771.558762191692	797.794542871182	1043.62018717608	854.685954725314	849.780620032261
FBti0061747	0	0	0	0	0	0	0
FBgn0052594	3433.34707577266	2706.19990866713	2667.78886523942	2528.62879873837	2626.88116460552	2644.7449997619	2578.89944688051
FBgn0052669	19.1667433841678	20.5394661709278	24.8889923287643	18.2353038370556	17.3062644104576	20.9188870037664	13.5472272758766
FBgn0054028	0	1.00192517906965	0	0	0	0	0
FBti0062828	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0265923	0	0	0	0	0	0	0
FBti0062980	0	0	0	0	0	1.49420621455475	0
FBgn0003390	45.0001801193504	51.599146722087	45.1112985958852	50.1470855519029	69.2250576418304	89.6523728732847	76.3570991913046
FBgn0283657	2895.84492434709	3936.06306597512	4466.01856099264	3356.81551467132	3937.43736950654	4086.65399680723	4067.86288111095
FBgn0030221	0	0	0	0	0	0	0
FBgn0266198	0	1.00192517906965	0	1.51960865308797	2.09772901944941	1.49420621455475	0
FBti0019589	3.33334667550744	8.51636402209203	9.3333721232866	10.6372605716158	3.14659352917411	5.97682485821898	6.15783057994392
FBti0019709	0	0	0	0	0	0	0
FBgn0004643	1158.33796973883	942.310630915007	1280.22754291081	1297.74578973712	1112.32081256305	1450.87423433266	1562.85740118977
FBtr0445455_df_nrg	0	0	0	0	0	0	0
FBgn0031128	8.3333666887686	11.0211769697662	12.4444961643821	4.5588259592639	9.96421284238468	10.4594435018832	6.15783057994392
FBti0019545	0	0	0	0	1.0488645097247	0	0
FBti0019644	0	0	0	0	0	0	0
FBgn0010014	5.00002001326116	4.0077007162786	6.22224808219107	3.03921730617593	7.34205156807292	1.49420621455475	2.46313223197757
FBgn0265966	0	0	0	0	0	0	0
FBgn0030844	1.66667333775372	1.50288776860448	0	1.51960865308797	1.0488645097247	2.98841242910949	0
FBti0019652	0	0	0	0	0	0	0
FBgn0266355	0.83333666887686	2.0038503581393	0	1.51960865308797	2.62216127431176	0	2.46313223197757
FBgn0267087	8.3333666887686	21.0404287604627	10.8889341438344	15.1960865308797	14.6841031361458	2.98841242910949	9.85252892791027
FBgn0052495	0	0	0	0	0	0	0
FBgn0030938	19.1667433841678	10.0192517906965	18.6667442465732	21.2745211432315	30.9415030368787	29.8841242910949	39.4101157116411
FBti0063306	0	0	0	0	0	0	0
FBti0019667	0	0	0	0	0	0	0
FBgn0027864	117.500470311637	137.764712122077	88.6670351712227	101.813779756894	110.655205775956	67.2392796549636	86.2096281192149
FBtr0472782_df_nrg	0	0	0	0	0	0	0
FBgn0265417	0	2.0038503581393	0	0	1.0488645097247	1.49420621455475	0
FBgn0029791	37.5001500994587	165.317654546492	286.223411780789	241.617775840986	95.9711026398104	170.339508459241	151.48263226662
FBgn0029531	0.83333666887686	2.0038503581393	0	1.51960865308797	2.62216127431176	4.48261864366424	3.69469834796635
FBti0061605	0	0	0	0	0	0	0
FBti0019631	0	1.00192517906965	0	0	0.524432254862352	0	0
FBgn0260450	640.835898366305	479.922160774363	686.002851061565	651.912112174737	674.419879752984	912.959997092949	971.705665515151
FBgn0003028	1.66667333775372	10.0192517906965	0	12.1568692247037	13.6352386264211	5.97682485821898	6.15783057994392
FBti0059687	1.66667333775372	0.500962589534826	1.55556202054777	0	1.57329676458705	1.49420621455475	1.23156611598878
FBgn0030659	399.168264392016	468.400021215062	444.890737876661	481.715943028885	391.226462127314	464.698132726526	463.068859611783
FBtr0472831_df_nrg	0	0	0	0	0	0	0
FBgn0014395	30.0001200795669	28.0539050139502	42.0001745547897	28.8725644086713	26.2216127431176	20.9188870037664	34.483851247686
FBgn0030338	0	0	0	0	0	0	0
FBgn0029707	0.83333666887686	1.50288776860448	0	0	3.67102578403646	0	1.23156611598878
FBti0019550	0.83333666887686	1.50288776860448	0	0	0.524432254862352	1.49420621455475	0
FBgn0053668	0	0	0	0	0	0	0
FBgn0030900	0	0.500962589534826	0	0	1.57329676458705	0	0
FBgn0029963	0.83333666887686	0	0	0	0	0	0
FBgn0261849	0	1.00192517906965	0	0	0	0	0
FBtr0304332_df_nrg	0	0	0	0	0	0	0
FBti0019602	0.83333666887686	0	1.55556202054777	1.51960865308797	0.524432254862352	2.98841242910949	1.23156611598878
FBgn0267060	0	0	0	0	0	0	0
FBgn0031081	9.16670335764546	21.0404287604627	18.6667442465732	18.2353038370556	20.9772901944941	13.4478559309927	11.0840950438991
FBti0060103	0	0	0	0	0	0	0
FBgn0026144	7.50003001989174	20.5394661709278	21.7778682876687	7.59804326543983	13.1108063715588	7.47103107277373	11.0840950438991
FBgn0030574	10.0000400265223	13.0250273279055	15.5556202054777	15.1960865308797	23.5994514688058	16.4362683601022	22.1681900877981
FBti0064102	0	0	0	0	0	0	0
FBgn0029785	21502.5860670296	25953.3688760307	21544.5339845866	30167.2709811023	25937.894893237	23632.3654893979	23818.4886832231
FBti0060048	0	0.500962589534826	3.11112404109553	0	1.0488645097247	0	1.23156611598878
FBti0019067	0	0	0	0	0.524432254862352	1.49420621455475	0
FBgn0066303	0	0	0	0	0	0	0
FBgn0030066	221.667553921245	241.964930745321	233.334303082165	291.764861392889	229.176895374848	180.798951961124	216.755636414026
FBtr0473834_df_nrg	0	0	0	0	0	0	0
FBgn0052551	0	0	0	0	0.524432254862352	0	0
FBgn0040341	0.83333666887686	0.500962589534826	0	4.5588259592639	2.62216127431176	0	1.23156611598878
FBgn0040918	4509.18471529269	4045.77387308325	4055.35018756803	3944.90406341636	4063.3011106735	4165.84692617863	4245.20840181334
FBgn0053180	1077.50431285778	875.682606506875	861.781359383462	911.765191852779	975.968426298836	860.662779583533	750.02376463717
FBgn0029713	451.668474531258	470.904834162736	446.446299897209	536.421854540052	548.031706331157	627.566610112993	601.004264602527
FBgn0266429	5.83335668213802	1.50288776860448	3.11112404109553	3.03921730617593	7.86648382293527	2.98841242910949	3.69469834796635
FBgn0030358	210.000840556969	195.876372508117	248.889923287643	272.009948902746	184.600153711548	210.683076252219	205.671541370127
FBti0060553	0	0	0	0	0	0	0
FBgn0004650	147.500590391204	178.843644463933	154.000640034229	171.71577779894	98.0688316592598	91.1465790878395	109.609384323002
FBgn0030662	594.169044909201	641.232114604577	798.003316541004	724.853327522959	870.557543071504	1089.27633041041	1117.03046720183
FBgn0030052	7062.52826873139	7693.78345007585	8616.25803181408	8015.93564503902	4988.39960825069	6783.69621407854	6799.47652637408
FBgn0000667	1251.67167665304	1358.10958022891	1731.34052886966	1689.80482223382	1076.65941923241	1542.0208134205	1525.9104177101
FBti0061148	0	0	0	0	0.524432254862352	0	0
FBti0148143	0	0	0	0	0	0	0
FBti0060464	0	0	0	0	0	0	0
FBgn0031107	2524.17677002801	2168.66705009626	3302.45816962291	2542.30527661617	2233.55697345876	3551.72817199663	3093.69408336383
FBgn0262283	0	0	0	0	0	0	0
FBgn0264960	2.50001000663058	3.50673812674378	4.6666860616433	1.51960865308797	6.81761931321057	2.98841242910949	1.23156611598878
FBtr0309649_df_nrg	0	0	0	0	0	0	0
FBti0019571	0	0	0	0	0	0	0
FBti0061720	33.3334667550744	38.5741193941816	46.666860616433	21.2745211432315	27.7949095077046	32.8725367202044	28.326020667742
FBgn0259149	2.50001000663058	7.01347625348756	6.22224808219107	6.07843461235186	4.19545803889881	2.98841242910949	7.3893966959327
FBgn0261522	0	0	0	0	0.524432254862352	0	0
FBgn0030597	4.1666833443843	16.5317654546492	14.0000581849299	6.07843461235186	9.96421284238468	7.47103107277373	7.3893966959327
FBgn0027296	262.501050696211	211.406212783696	250.44548530819	173.235386452028	195.088798808795	210.683076252219	200.745276906172
FBgn0030121	365.001460968065	426.820126283671	449.557423938304	466.519856498005	334.58777860218	376.539966067796	440.900669523985
FBgn0052655	1.66667333775372	15.0288776860448	10.8889341438344	10.6372605716158	25.1727482333929	7.47103107277373	4.92626446395514
FBgn0083981	0.83333666887686	8.01540143255721	3.11112404109553	3.03921730617593	3.14659352917411	1.49420621455475	1.23156611598878
FBti0063302	0	0	0	0	0	0	0
FBti0019572	0	0.500962589534826	0	0	0	1.49420621455475	0
FBgn0011954	0	0	1.55556202054777	0	0	0	0
FBgn0262738	1250.83833998417	1576.02830667656	1470.00610941764	1240.00066091978	1545.50185507935	1319.38408745184	1291.91285567223
FBgn0030816	109.167103622869	81.6569020941766	107.333779417796	121.568692247037	84.958025287701	77.6987231568468	87.4411942352037
FBgn0030293	1617.50647428998	1372.63749532542	1694.00704037652	1557.59886941516	1273.84594706065	1718.33714673796	1582.56245904559
FBgn0265533	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0040069	0.83333666887686	1.00192517906965	0	0	0	0	2.46313223197757
FBgn0000482	1125.83783965264	1093.10037036499	1249.11630249986	1170.09866287773	939.258168458472	1216.28385864756	1270.97623170043
FBgn0002933	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0040398	5214.18753716251	4256.67912327741	4828.46451178027	5668.14027601811	2346.83434050902	3037.7212341898	3328.92321151768
FBgn0023531	764.16972536008	683.312972125502	771.558762191692	603.284635275922	614.634602698676	744.114694848263	706.918950577562
FBtr0309717_df_nrg	0	0	0	0	0	0	0
FBgn0023508	2069.17494882124	1965.77720133466	2104.67541380113	2106.17759317992	1634.13090615109	2144.18591788606	2190.95612034405
FBgn0263748	1.66667333775372	5.00962589534826	6.22224808219107	4.5588259592639	3.14659352917411	0	3.69469834796635
FBgn0030653	121.667153656022	154.797440166261	203.778624691757	205.147168166875	199.808689102556	267.462912405299	245.081657081768
FBgn0030563	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0053181	307.501230815561	500.461626945291	420.001745547897	392.059032496695	306.268436839613	279.416562121737	250.007921545723
FBgn0052681	175.000700464141	208.901399836022	203.778624691757	229.460906616283	108.033044501644	91.1465790878395	94.8305909311364
FBgn0085521	0	0	0	0	0	0	0
FBti0063525	0	0	0	0	0	0	0
FBti0061039	0	0	0	0	0	0	0
FBgn0066304	0	0	0	0	0	0	0
FBgn0030237	2262.50905600067	2452.21187577297	2344.23196496548	2803.6779649473	1197.27883785075	1234.21433322222	1472.95307472259
FBgn0000346	86.6670135631934	76.1463136092935	73.111414965745	63.8235634296945	104.88645097247	118.042290949825	131.7775744108
FBti0019521	0	0.500962589534826	0	1.51960865308797	0.524432254862352	2.98841242910949	2.46313223197757
FBti0019592	0.83333666887686	1.00192517906965	1.55556202054777	1.51960865308797	1.0488645097247	1.49420621455475	1.23156611598878
FBgn0040068	1201.67147652043	1150.21010557196	1267.78304674643	1221.76535708272	1049.91337423443	1220.76647729123	1209.39792590099
FBgn0265921	0	0.500962589534826	0	0	0	0	0
FBgn0052693	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0052806	0	0	1.55556202054777	0	0.524432254862352	0	0
FBti0059696	1.66667333775372	1.00192517906965	0	0	0	1.49420621455475	0
FBgn0053639	0.83333666887686	4.0077007162786	0	0	2.62216127431176	0	0
FBgn0030936	7.50003001989174	6.51251366395273	14.0000581849299	3.03921730617593	8.91534833265998	2.98841242910949	7.3893966959327
FBgn0030435	855.836758936535	680.307196588293	748.225331883476	793.235716911918	774.586440431693	814.342386932336	778.349785304912
FBti0019089	0	0	0	0	0	0	0
FBti0061881	0	0	0	0	0	0	0
FBgn0040366	56.6668934836265	50.0962589534826	60.6669188013629	50.1470855519029	57.1631157799963	47.8145988657519	51.7257768715289
FBgn0026079	637.502551690798	553.563661435982	668.891668835539	703.578806379728	528.62771290125	747.103107277373	756.181595217113
FBgn0031119	250.834337331935	219.922576805788	259.778857431477	220.343254697755	260.642830666589	279.416562121737	296.807433953297
FBti0019683	0	0	0	0	0	0	0
FBgn0029882	1196.67145650717	1090.09459482778	885.114789691679	1185.29474940861	1102.35659972066	1092.26474283952	1189.69286804517
FBgn0053664	0	0	0	0	0.524432254862352	0	0
FBti0063303	0	0	0	0	0	0	0
FBgn0265596	0.83333666887686	0	0	0	2.62216127431176	0	1.23156611598878
FBti0019583	8.3333666887686	3.50673812674378	4.6666860616433	13.6764778777917	5.24432254862352	25.4015056474307	6.15783057994392
FBgn0024897	167.500670444249	84.6626776313855	110.444903458891	129.166735512477	91.2512123460492	129.995940666263	129.314442178822
FBgn0024980	795.836518777401	573.602165017375	564.669013458839	566.814027601811	589.986286720146	519.983762665051	528.341863759188
FBti0062717	0	0	0	0	0	0	0
FBgn0030292	223.334227258998	203.891773940674	219.334244897235	180.833429717468	200.333121357418	212.177282466774	199.513710790183
FBgn0030676	3.33334667550744	11.522139559301	17.1111822260254	16.7156951839676	16.2573999007329	8.96523728732847	17.241925623843
FBti0062942	0	0	0	0	0	0	0
FBgn0265362	10.0000400265223	11.0211769697662	10.8889341438344	13.6764778777917	11.5375096069717	14.9420621455475	9.85252892791027
FBti0063655	0.83333666887686	0.500962589534826	1.55556202054777	0	0.524432254862352	0	0
FBti0061591	0.83333666887686	1.50288776860448	1.55556202054777	0	3.14659352917411	0	0
FBgn0010295	0	0.500962589534826	0	0	0.524432254862352	0	0
FBti0061877	0	0	0	0	0	0	0
FBgn0264382	0.83333666887686	0.500962589534826	0	0	1.0488645097247	0	0
FBgn0029957	686.669415154532	553.062698846447	785.558820376622	758.284717890895	545.933977311708	847.214923652541	949.537475427353
FBgn0030569	1.66667333775372	6.51251366395273	1.55556202054777	4.5588259592639	4.71989029376116	1.49420621455475	3.69469834796635
FBti0019069	0.83333666887686	3.00577553720895	1.55556202054777	7.59804326543983	2.62216127431176	14.9420621455475	0
FBgn0029944	450.001801193504	546.04922259296	479.113102328712	440.68650939551	678.090905537021	545.385268312482	567.751979470829
FBgn0267054	0	0	0	0	0	0	0
FBgn0029643	3.33334667550744	6.51251366395273	6.22224808219107	6.07843461235186	6.29318705834822	13.4478559309927	6.15783057994392
FBgn0030359	4.1666833443843	7.01347625348756	9.3333721232866	3.03921730617593	10.488645097247	5.97682485821898	7.3893966959327
FBgn0262811	0	0	0	0	0	0	0
FBti0062680	0	0	0	0	0	0	0
FBgn0025626	1582.50633419716	1438.76455714402	1832.45206020527	1730.83425586719	1417.01595263807	1917.06657327374	2123.21998396466
FBgn0029801	1293.33851009689	1634.1399670626	1672.22917208885	1445.14782908666	787.697246803252	874.110635514526	972.93723163114
FBti0060607	0	0	0	0	1.0488645097247	0	0
FBgn0030259	0	0.500962589534826	0	0	0	0	0
FBgn0262426	0	0.500962589534826	0	0	0	0	0
FBgn0030015	0	1.00192517906965	0	1.51960865308797	1.0488645097247	0	0
FBgn0031032	55.0002201458727	50.0962589534826	60.6669188013629	59.2647374704306	48.2477674473364	55.2856299385256	49.2626446395514
FBgn0029812	0	1.50288776860448	0	0	1.0488645097247	0	0
FBti0063002	0	0	0	0	0	0	0
FBgn0000535	216.667533907984	319.113169533684	350.001454623247	253.77464506569	213.443927728977	173.32792088835	161.335161194531
FBgn0052698	3.33334667550744	11.0211769697662	4.6666860616433	10.6372605716158	9.96421284238468	5.97682485821898	6.15783057994392
FBgn0029657	5.83335668213802	17.5336906337189	14.0000581849299	9.11765191852779	21.5017224493564	8.96523728732847	18.4734917398318
FBgn0052521	2989.1786312613	3672.55674387981	4206.23970356116	3596.91368185921	1914.70216250245	2121.77282466774	2085.04143436901
FBgn0283712	2208.34217252368	1785.93163169165	2184.00907684906	1755.1479943166	1628.3621513476	1769.14015803282	1596.10968632146
FBgn0265267	0	1.00192517906965	0	0	1.0488645097247	0	0
FBgn0052666	2108.34177225845	2015.87346028814	2261.78717787645	1925.34416346245	1996.51359426097	2183.03527946448	2353.52284765457
